x,y,z,u,v,w
16,14,4,-2.1527,0.148353,3.85131
17,14,4,0.0123428,2.30673,3.75713
18,14,4,4.64259,5.43731,2.76381
19,14,4,8.84906,7.31715,2.09574
20,14,4,12.2591,8.45986,1.7125
21,14,4,14.5728,9.29731,1.69549
22,14,4,16.6201,10.3056,1.26392
23,14,4,17.3724,11.0759,0.429237
24,14,4,17.2874,11.4076,-0.09468
25,14,4,16.3763,11.1518,-0.280603
-25,15,4,,,
-24,15,4,,,
-23,15,4,,,
-22,15,4,,,
-21,15,4,,,
-20,15,4,,,
-19,15,4,,,
-18,15,4,,,
-17,15,4,,,
-16,15,4,,,
-15,15,4,,,
-14,15,4,,,
-13,15,4,,,
-12,15,4,,,
-11,15,4,,,
-10,15,4,,,
-9,15,4,,,
-8,15,4,,,
-7,15,4,,,
-6,15,4,,,
-5,15,4,,,
-4,15,4,,,
-3,15,4,,,
-2,15,4,,,
-1,15,4,,,
0,15,4,-3.52162,-2.80109,-0.871956
1,15,4,-0.950364,-0.835728,3.8047
2,15,4,-1.76675,0.481237,1.77986
3,15,4,1.88953,1.07049,0.0504153
4,15,4,4.0449,-0.0915375,-1.11701
5,15,4,4.91062,1.09673,-0.0711616
6,15,4,4.64447,0.224618,-0.295709
7,15,4,5.17625,0.139861,-0.5694
8,15,4,6.48333,1.18241,-0.860894
9,15,4,10.3489,3.79974,-1.65035
10,15,4,12.3654,9.67828,-4.96958
11,15,4,11.3142,10.794,-10.0984
12,15,4,4.0312,15.2612,-4.90679
13,15,4,-3.01224,-4.62307,0.225501
14,15,4,0.306345,-1.16547,0.139369
15,15,4,0.439599,-0.827885,0.154021
16,15,4,-2.50968,2.42148,4.0017
17,15,4,-3.25036,1.16477,9.6886
18,15,4,-1.06334,3.92492,9.24829
19,15,4,2.0496,6.16839,8.20184
20,15,4,6.3737,8.28348,6.93074
21,15,4,9.44356,9.16637,5.62222
22,15,4,12.7219,10.5242,3.45788
23,15,4,14.8831,11.811,1.08633
24,15,4,15.4877,12.2116,-0.230877
25,15,4,15.1077,11.825,-0.366399
-25,16,4,,,
-24,16,4,,,
-23,16,4,,,
-22,16,4,,,
-21,16,4,,,
-20,16,4,,,
-19,16,4,,,
-18,16,4,,,
-17,16,4,,,
-16,16,4,,,
-15,16,4,,,
-14,16,4,,,
-13,16,4,,,
-12,16,4,,,
-11,16,4,,,
-10,16,4,,,
-9,16,4,,,
-8,16,4,,,
-7,16,4,,,
-6,16,4,,,
-5,16,4,,,
-4,16,4,,,
-3,16,4,,,
-2,16,4,,,
-1,16,4,,,
0,16,4,,,
1,16,4,,,
2,16,4,,,
3,16,4,,,
4,16,4,-0.864928,-0.258858,1.00117
5,16,4,-0.900107,0.179633,0.842671
6,16,4,-0.789157,-0.0225474,0.689496
7,16,4,0.919944,0.00568834,1.56571
8,16,4,4.0369,0.484865,2.20199
9,16,4,3.95219,4.70399,4.54067
10,16,4,13.7104,10.5391,-2.50926
11,16,4,13.5439,14.6333,-4.02551
12,16,4,10.4378,14.5729,-1.11677
13,16,4,4.30583,4.97694,2.2519
14,16,4,2.27256,2.34789,4.85612
15,16,4,0.584218,0.628003,0.801395
16,16,4,-5.80004,1.27721,6.08887
17,16,4,-3.73571,1.43353,9.57009
18,16,4,-3.5325,2.74217,9.11913
19,16,4,-2.26518,4.0921,8.77952
20,16,4,1.11193,6.35422,8.11071
21,16,4,3.60236,7.63188,6.35573
22,16,4,7.01426,9.41314,3.84344
23,16,4,10.4167,11.4941,1.01212
24,16,4,12.2454,12.463,-0.645861
25,16,4,12.6201,12.2325,-0.633594
-25,17,4,,,
-24,17,4,,,
-23,17,4,,,
-22,17,4,,,
-21,17,4,,,
-20,17,4,,,
-19,17,4,,,
-18,17,4,,,
-17,17,4,,,
-16,17,4,,,
-15,17,4,,,
-14,17,4,,,
-13,17,4,,,
-12,17,4,,,
-11,17,4,,,
-10,17,4,,,
-9,17,4,,,
-8,17,4,,,
-7,17,4,,,
-6,17,4,,,
-5,17,4,,,
-4,17,4,,,
-3,17,4,,,
-2,17,4,,,
-1,17,4,,,
0,17,4,,,
1,17,4,,,
2,17,4,,,
3,17,4,,,
4,17,4,,,
5,17,4,,,
6,17,4,,,
7,17,4,,,
8,17,4,1.16066,0.814879,5.55284
9,17,4,1.96499,1.95145,6.09681
10,17,4,8.46476,2.29672,5.09511
11,17,4,13.492,14.1277,-1.48308
12,17,4,10.7732,13.0633,-0.493368
13,17,4,6.67172,12.7082,1.69048
14,17,4,4.19055,8.75939,2.03662
15,17,4,-0.757696,6.92931,2.04039
16,17,4,-4.96201,6.33706,2.55227
17,17,4,-6.89365,1.76489,5.28584
18,17,4,-7.12234,1.71948,5.19919
19,17,4,-6.30436,2.23148,4.90524
20,17,4,-3.81979,4.15368,4.47278
21,17,4,-1.53431,5.66056,3.4283
22,17,4,1.82663,7.41167,2.06742
23,17,4,5.66964,9.86124,0.235252
24,17,4,8.51721,11.7011,-1.17395
25,17,4,9.75114,12.1869,-1.07581
-25,18,4,,,
-24,18,4,,,
-23,18,4,,,
-22,18,4,,,
-21,18,4,,,
-20,18,4,,,
-19,18,4,,,
-18,18,4,,,
-17,18,4,,,
-16,18,4,,,
-15,18,4,,,
-14,18,4,,,
-13,18,4,,,
-12,18,4,,,
-11,18,4,,,
-10,18,4,,,
-9,18,4,,,
-8,18,4,,,
-7,18,4,,,
-6,18,4,,,
-5,18,4,,,
-4,18,4,,,
-3,18,4,,,
-2,18,4,,,
-1,18,4,,,
0,18,4,,,
1,18,4,,,
2,18,4,,,
3,18,4,,,
4,18,4,,,
5,18,4,,,
6,18,4,,,
7,18,4,,,
8,18,4,,,
9,18,4,,,
10,18,4,-2.31612,7.20645,14.7231
11,18,4,4.25981,15.5475,5.78679
12,18,4,6.23302,17.1523,2.4241
13,18,4,5.31746,15.8717,2.59603
14,18,4,4.10639,13.1056,2.21076
15,18,4,0.102044,11.0987,1.49144
16,18,4,-3.23423,10.1094,-0.148199
17,18,4,-5.0263,7.05083,-2.78358
18,18,4,-7.34869,1.79775,-3.64225
19,18,4,-6.96234,0.62585,-3.1697
20,18,4,-6.22073,0.0712191,-2.68682
21,18,4,-4.94914,0.534621,-2.40038
22,18,4,-2.78133,2.25755,-2.28055
23,18,4,-0.0196185,4.91787,-2.30574
24,18,4,2.88339,7.93445,-2.40793
25,18,4,6.02506,11.0209,-1.88027
-25,19,4,,,
-24,19,4,,,
-23,19,4,,,
-22,19,4,,,
-21,19,4,,,
-20,19,4,,,
-19,19,4,,,
-18,19,4,,,
-17,19,4,,,
-16,19,4,,,
-15,19,4,,,
-14,19,4,,,
-13,19,4,,,
-12,19,4,,,
-11,19,4,,,
-10,19,4,,,
-9,19,4,,,
-8,19,4,,,
-7,19,4,,,
-6,19,4,,,
-5,19,4,,,
-4,19,4,,,
-3,19,4,,,
-2,19,4,,,
-1,19,4,,,
0,19,4,,,
1,19,4,,,
2,19,4,,,
3,19,4,,,
4,19,4,,,
5,19,4,,,
6,19,4,,,
7,19,4,,,
8,19,4,,,
9,19,4,,,
10,19,4,-1.68856,5.71342,14.5188
11,19,4,2.00345,14.9278,8.84965
12,19,4,3.91519,18.405,4.23746
13,19,4,3.72734,18.0262,3.52033
14,19,4,3.89155,16.4152,2.13676
15,19,4,2.45065,14.8874,0.391128
16,19,4,0.522509,13.5687,-2.16856
17,19,4,-0.221329,10.5931,-5.44181
18,19,4,-5.53972,2.18394,-6.97094
19,19,4,-7.05104,-0.748995,-5.85525
20,19,4,-6.66211,-1.48169,-4.58346
21,19,4,-5.53197,-1.0685,-3.72961
22,19,4,-3.55296,0.430063,-3.11884
23,19,4,-0.877655,2.9982,-2.79835
24,19,4,1.70415,6.0577,-2.73603
25,19,4,5.45814,10.1524,-2.16207
-25,20,4,,,
-24,20,4,,,
-23,20,4,,,
-22,20,4,,,
-21,20,4,,,
-20,20,4,,,
-19,20,4,,,
-18,20,4,,,
-17,20,4,,,
-16,20,4,,,
-15,20,4,,,
-14,20,4,,,
-13,20,4,,,
-12,20,4,,,
-11,20,4,,,
-10,20,4,,,
-9,20,4,,,
-8,20,4,,,
-7,20,4,,,
-6,20,4,,,
-5,20,4,,,
-4,20,4,,,
-3,20,4,,,
-2,20,4,,,
-1,20,4,,,
0,20,4,,,
1,20,4,,,
2,20,4,,,
3,20,4,,,
4,20,4,,,
5,20,4,,,
6,20,4,,,
7,20,4,,,
8,20,4,,,
9,20,4,,,
10,20,4,-1.84609,2.3578,12.5522
11,20,4,1.07386,13.4351,10.655
12,20,4,2.91278,18.9003,5.32897
13,20,4,2.99379,18.9551,3.82223
14,20,4,3.87225,17.9925,1.73448
15,20,4,4.57237,16.904,-1.20119
16,20,4,4.91549,15.4104,-4.71698
17,20,4,5.93558,11.7373,-8.05377
18,20,4,4.07185,5.89567,-9.62152
19,20,4,1.42461,2.92935,-8.67318
20,20,4,-2.88364,-0.755792,-6.77682
21,20,4,-4.89828,-2.22951,-4.5526
22,20,4,-4.05454,-1.67628,-3.09407
23,20,4,-1.88977,0.392988,-2.16287
24,20,4,0.32569,3.30519,-2.19054
25,20,4,5.18973,8.9221,-2.30233
-25,21,4,,,
-24,21,4,,,
-23,21,4,,,
-22,21,4,,,
-21,21,4,,,
-20,21,4,,,
-19,21,4,,,
-18,21,4,,,
-17,21,4,,,
-16,21,4,,,
-15,21,4,,,
-14,21,4,,,
-13,21,4,,,
-12,21,4,,,
-11,21,4,,,
-10,21,4,,,
-9,21,4,,,
-8,21,4,,,
-7,21,4,,,
-6,21,4,,,
-5,21,4,,,
-4,21,4,,,
-3,21,4,,,
-2,21,4,,,
-1,21,4,,,
0,21,4,,,
1,21,4,,,
2,21,4,,,
3,21,4,,,
4,21,4,,,
5,21,4,,,
6,21,4,,,
7,21,4,,,
8,21,4,,,
9,21,4,,,
10,21,4,-2.75588,2.0601,12.5425
11,21,4,0.372573,11.5911,11.4965
12,21,4,2.58909,20.0033,6.23461
13,21,4,2.33801,19.952,3.8229
14,21,4,3.64428,19.0752,0.927732
15,21,4,5.50567,17.6052,-3.13683
16,21,4,6.33371,15.5768,-7.41026
17,21,4,7.90737,11.289,-10.7881
18,21,4,12.0141,6.47276,-10.8571
19,21,4,11.8877,5.13572,-9.72015
20,21,4,10.2416,3.90859,-8.47364
21,21,4,7.38202,2.63058,-7.01872
22,21,4,3.41841,1.17711,-4.98818
23,21,4,0.804283,0.155134,-2.7703
24,21,4,0.124961,1.01896,-1.33354
25,21,4,4.77914,6.5889,-1.9326
-25,22,4,,,
-24,22,4,,,
-23,22,4,,,
-22,22,4,,,
-21,22,4,,,
-20,22,4,,,
-19,22,4,,,
-18,22,4,,,
-17,22,4,,,
-16,22,4,,,
-15,22,4,,,
-14,22,4,,,
-13,22,4,,,
-12,22,4,,,
-11,22,4,,,
-10,22,4,,,
-9,22,4,,,
-8,22,4,,,
-7,22,4,,,
-6,22,4,,,
-5,22,4,,,
-4,22,4,,,
-3,22,4,,,
-2,22,4,,,
-1,22,4,,,
0,22,4,,,
1,22,4,,,
2,22,4,,,
3,22,4,,,
4,22,4,,,
5,22,4,,,
6,22,4,,,
7,22,4,,,
8,22,4,,,
9,22,4,2.63556,-13.9188,7.74135
10,22,4,0.279118,5.27886,10.8248
11,22,4,3.39646,6.10805,12.1781
12,22,4,3.02882,20.1033,6.68233
13,22,4,1.64798,20.9718,3.31664
14,22,4,2.75945,19.9919,-0.907401
15,22,4,4.33313,17.5506,-6.40903
16,22,4,3.36178,15.1599,-11.279
17,22,4,1.54128,-1.18158,-20.3142
18,22,4,10.6261,0.412435,-12.8246
19,22,4,13.4061,1.36604,-10.0655
20,22,4,14.7162,2.68718,-8.93861
21,22,4,14.5726,3.31219,-8.11049
22,22,4,13.0824,3.80425,-7.04491
23,22,4,11.225,4.01837,-5.67128
24,22,4,7.54918,3.61209,-3.44899
25,22,4,6.39935,5.09759,-1.95447
-25,23,4,,,
-24,23,4,,,
-23,23,4,,,
-22,23,4,,,
-21,23,4,,,
-20,23,4,,,
-19,23,4,,,
-18,23,4,,,
-17,23,4,,,
-16,23,4,,,
-15,23,4,,,
-14,23,4,,,
-13,23,4,,,
-12,23,4,,,
-11,23,4,,,
-10,23,4,,,
-9,23,4,,,
-8,23,4,,,
-7,23,4,,,
-6,23,4,,,
-5,23,4,,,
-4,23,4,,,
-3,23,4,,,
-2,23,4,,,
-1,23,4,,,
0,23,4,,,
1,23,4,,,
2,23,4,,,
3,23,4,,,
4,23,4,,,
5,23,4,,,
6,23,4,,,
7,23,4,,,
8,23,4,,,
9,23,4,2.1141,-9.47887,5.34254
10,23,4,-5.12792,11.1965,12.3817
11,23,4,-2.48599,12.129,13.6494
12,23,4,2.085,23.3413,4.75686
13,23,4,-0.0918827,22.9166,1.00828
14,23,4,1.14032,21.1497,-4.20092
15,23,4,2.59235,17.7662,-9.87396
16,23,4,3.09284,16.3298,-12.6478
17,23,4,-1.17371,-4.71523,-11.4402
18,23,4,-4.15181,0.0763168,4.78077
19,23,4,-0.162534,0.121273,5.53672
20,23,4,9.46841,1.35664,-3.89411
21,23,4,12.6845,2.53207,-6.60184
22,23,4,14.2499,3.4268,-7.20752
23,23,4,15.1448,4.70159,-6.83954
24,23,4,14.5755,6.09121,-5.63939
25,23,4,10.8403,6.48044,-3.25509
-25,24,4,,,
-24,24,4,,,
-23,24,4,,,
-22,24,4,,,
-21,24,4,,,
-20,24,4,,,
-19,24,4,,,
-18,24,4,,,
-17,24,4,,,
-16,24,4,,,
-15,24,4,,,
-14,24,4,,,
-13,24,4,,,
-12,24,4,,,
-11,24,4,,,
-10,24,4,,,
-9,24,4,,,
-8,24,4,,,
-7,24,4,,,
-6,24,4,,,
-5,24,4,,,
-4,24,4,,,
-3,24,4,,,
-2,24,4,,,
-1,24,4,,,
0,24,4,,,
1,24,4,,,
2,24,4,,,
3,24,4,,,
4,24,4,,,
5,24,4,,,
6,24,4,,,
7,24,4,,,
8,24,4,,,
9,24,4,-3.79965,-7.46348,8.78293
10,24,4,-3.73931,5.44034,14.0002
11,24,4,-5.89602,9.11117,16.3439
12,24,4,1.06155,21.527,2.51393
13,24,4,-0.50587,20.37,-0.591457
14,24,4,0.0721962,18.8434,-5.90079
15,24,4,-1.25014,15.7092,-9.86814
16,24,4,1.42262,16.3324,-14.5588
17,24,4,8.4362,-15.4517,-54.6261
18,24,4,-0.563731,-0.25649,-0.193573
19,24,4,-2.70647,-0.160795,-1.11018
20,24,4,-0.283899,1.32966,-3.67619
21,24,4,4.77741,1.54702,-8.47257
22,24,4,9.80535,1.74554,-10.0918
23,24,4,9.11715,5.69746,0.757784
24,24,4,13.2166,10.2949,-3.53442
25,24,4,15.2243,9.35645,-5.59489
-25,25,4,,,
-24,25,4,,,
-23,25,4,,,
-22,25,4,,,
-21,25,4,,,
-20,25,4,,,
-19,25,4,,,
-18,25,4,,,
-17,25,4,,,
-16,25,4,,,
-15,25,4,,,
-14,25,4,,,
-13,25,4,,,
-12,25,4,,,
-11,25,4,,,
-10,25,4,,,
-9,25,4,,,
-8,25,4,,,
-7,25,4,,,
-6,25,4,,,
-5,25,4,,,
-4,25,4,,,
-3,25,4,,,
-2,25,4,,,
-1,25,4,,,
0,25,4,,,
1,25,4,,,
2,25,4,,,
3,25,4,,,
4,25,4,,,
5,25,4,,,
6,25,4,,,
7,25,4,,,
8,25,4,,,
9,25,4,-19.3386,11.1933,13.0043
10,25,4,-23.0009,21.8687,5.40121
11,25,4,-21.5484,25.6535,-0.876335
12,25,4,-11.8035,27.671,-5.25575
13,25,4,-10.8781,26.5968,-6.8148
14,25,4,-5.06338,25.5595,-12.4743
15,25,4,3.34193,21.5164,-23.4433
16,25,4,10.6719,21.3797,-40.2374
17,25,4,16.1458,1.88025,-73.1107
18,25,4,,,
19,25,4,,,
20,25,4,,,
21,25,4,,,
22,25,4,,,
23,25,4,-4.71268,1.84944,8.33912
24,25,4,6.498,8.02426,4.76961
25,25,4,-1.96546,12.2144,-14.2581
-25,-25,5,10.5573,9.87255,0.0195596
-24,-25,5,10.4481,9.09557,0.0416187
-23,-25,5,10.3676,8.32135,0.0628169
-22,-25,5,10.3394,7.62648,0.0783769
-21,-25,5,10.3169,6.93575,0.0953691
-20,-25,5,10.2549,5.70484,0.113726
-19,-25,5,10.1124,4.80205,0.135501
-18,-25,5,9.33521,0.394244,0.221715
-17,-25,5,4.97404,-11.5137,0.401061
-16,-25,5,,,
-15,-25,5,,,
-14,-25,5,,,
-13,-25,5,,,
-12,-25,5,,,
-11,-25,5,,,
-10,-25,5,,,
-9,-25,5,,,
-8,-25,5,,,
-7,-25,5,,,
-6,-25,5,,,
-5,-25,5,,,
-4,-25,5,,,
-3,-25,5,,,
-2,-25,5,,,
-1,-25,5,,,
0,-25,5,,,
1,-25,5,,,
2,-25,5,,,
3,-25,5,,,
4,-25,5,,,
5,-25,5,,,
6,-25,5,,,
7,-25,5,,,
8,-25,5,,,
9,-25,5,,,
10,-25,5,,,
11,-25,5,,,
12,-25,5,,,
13,-25,5,,,
14,-25,5,,,
15,-25,5,,,
16,-25,5,,,
17,-25,5,,,
18,-25,5,,,
19,-25,5,,,
20,-25,5,,,
21,-25,5,,,
22,-25,5,,,
23,-25,5,,,
24,-25,5,,,
25,-25,5,,,
-25,-24,5,10.521,9.92298,0.0478395
-24,-24,5,10.2672,8.84057,0.112985
-23,-24,5,10.0082,7.86491,0.1822
-22,-24,5,9.77163,6.88489,0.277094
-21,-24,5,9.63305,5.94048,0.367725
-20,-24,5,9.40787,4.72323,0.461105
-19,-24,5,9.20566,3.53292,0.513777
-18,-24,5,7.87303,1.42621,0.690674
-17,-24,5,3.484,-5.08887,0.800046
-16,-24,5,,,
-15,-24,5,,,
-14,-24,5,,,
-13,-24,5,,,
-12,-24,5,,,
-11,-24,5,,,
-10,-24,5,,,
-9,-24,5,,,
-8,-24,5,,,
-7,-24,5,,,
-6,-24,5,,,
-5,-24,5,,,
-4,-24,5,,,
-3,-24,5,,,
-2,-24,5,,,
-1,-24,5,,,
0,-24,5,,,
1,-24,5,,,
2,-24,5,,,
3,-24,5,,,
4,-24,5,,,
5,-24,5,,,
6,-24,5,,,
7,-24,5,,,
8,-24,5,,,
9,-24,5,,,
10,-24,5,,,
11,-24,5,,,
12,-24,5,,,
13,-24,5,,,
14,-24,5,,,
15,-24,5,,,
16,-24,5,,,
17,-24,5,,,
18,-24,5,,,
19,-24,5,,,
20,-24,5,,,
21,-24,5,,,
22,-24,5,,,
23,-24,5,,,
24,-24,5,,,
25,-24,5,,,
-25,-23,5,10.5511,10.1969,0.0735564
-24,-23,5,10.306,9.28808,0.194556
-23,-23,5,9.93183,8.3729,0.310018
-22,-23,5,9.56162,7.46308,0.445874
-21,-23,5,9.27701,6.61595,0.61648
-20,-23,5,8.87362,5.62505,0.898915
-19,-23,5,8.61128,4.80235,1.18932
-18,-23,5,7.82003,3.59473,1.76905
-17,-23,5,10.2054,2.90391,3.26326
-16,-23,5,5.99539,-0.043514,4.5148
-15,-23,5,4.46611,0.904411,3.51864
-14,-23,5,-1.13087,-1.94369,1.79215
-13,-23,5,,,
-12,-23,5,,,
-11,-23,5,,,
-10,-23,5,,,
-9,-23,5,,,
-8,-23,5,,,
-7,-23,5,,,
-6,-23,5,,,
-5,-23,5,,,
-4,-23,5,,,
-3,-23,5,,,
-2,-23,5,,,
-1,-23,5,,,
0,-23,5,,,
1,-23,5,,,
2,-23,5,,,
3,-23,5,,,
4,-23,5,,,
5,-23,5,,,
6,-23,5,,,
7,-23,5,,,
8,-23,5,,,
9,-23,5,,,
10,-23,5,,,
11,-23,5,,,
12,-23,5,,,
13,-23,5,,,
14,-23,5,,,
15,-23,5,,,
16,-23,5,,,
17,-23,5,,,
18,-23,5,,,
19,-23,5,,,
20,-23,5,,,
21,-23,5,,,
22,-23,5,,,
23,-23,5,,,
24,-23,5,,,
25,-23,5,,,
-25,-22,5,10.5826,10.3635,0.0870125
-24,-22,5,10.4379,9.76629,0.255607
-23,-22,5,10.072,9.0274,0.43406
-22,-22,5,9.58787,8.20766,0.656194
-21,-22,5,9.13788,7.43456,0.940983
-20,-22,5,8.64385,6.62162,1.44106
-19,-22,5,8.30844,6.05748,2.04069
-18,-22,5,7.89082,5.42545,3.02329
-17,-22,5,11.9775,1.03045,5.12136
-16,-22,5,12.3796,0.563771,5.02348
-15,-22,5,10.3682,2.02149,4.13781
-14,-22,5,5.66605,3.62865,2.72635
-13,-22,5,-1.46872,0.114477,0.497067
-12,-22,5,-1.48729,-0.264281,-2.28584
-11,-22,5,-0.203095,-1.11892,-4.94012
-10,-22,5,,,
-9,-22,5,,,
-8,-22,5,,,
-7,-22,5,,,
-6,-22,5,,,
-5,-22,5,,,
-4,-22,5,,,
-3,-22,5,,,
-2,-22,5,,,
-1,-22,5,,,
0,-22,5,,,
1,-22,5,,,
2,-22,5,,,
3,-22,5,,,
4,-22,5,,,
5,-22,5,,,
6,-22,5,,,
7,-22,5,,,
8,-22,5,,,
9,-22,5,,,
10,-22,5,,,
11,-22,5,,,
12,-22,5,,,
13,-22,5,,,
14,-22,5,,,
15,-22,5,,,
16,-22,5,,,
17,-22,5,,,
18,-22,5,,,
19,-22,5,,,
20,-22,5,,,
21,-22,5,,,
22,-22,5,,,
23,-22,5,,,
24,-22,5,,,
25,-22,5,,,
-25,-21,5,10.5897,10.435,0.0913836
-24,-21,5,10.4932,10.0045,0.279969
-23,-21,5,10.2085,9.44722,0.497329
-22,-21,5,9.75036,8.78258,0.786322
-21,-21,5,9.24104,8.11552,1.17325
-20,-21,5,8.72142,7.44817,1.76698
-19,-21,5,8.17791,6.75899,2.51877
-18,-21,5,6.12878,6.42478,6.16577
-17,-21,5,3.44593,5.88915,8.45188
-16,-21,5,-0.963787,1.32117,-1.32539
-15,-21,5,4.01498,2.48064,0.563733
-14,-21,5,5.32484,4.4205,1.16788
-13,-21,5,3.513,2.09998,1.5725
-12,-21,5,0.646984,-1.05014,0.0636038
-11,-21,5,0.538638,-2.32188,-4.79317
-10,-21,5,,,
-9,-21,5,,,
-8,-21,5,,,
-7,-21,5,,,
-6,-21,5,,,
-5,-21,5,,,
-4,-21,5,,,
-3,-21,5,,,
-2,-21,5,,,
-1,-21,5,,,
0,-21,5,,,
1,-21,5,,,
2,-21,5,,,
3,-21,5,,,
4,-21,5,,,
5,-21,5,,,
6,-21,5,,,
7,-21,5,,,
8,-21,5,,,
9,-21,5,,,
10,-21,5,,,
11,-21,5,,,
12,-21,5,,,
13,-21,5,,,
14,-21,5,,,
15,-21,5,,,
16,-21,5,,,
17,-21,5,,,
18,-21,5,,,
19,-21,5,,,
20,-21,5,,,
21,-21,5,,,
22,-21,5,,,
23,-21,5,,,
24,-21,5,,,
25,-21,5,,,
-25,-20,5,10.5944,10.4931,0.0872084
-24,-20,5,10.5283,10.2079,0.275315
-23,-20,5,10.3339,9.83803,0.504278
-22,-20,5,9.98796,9.37924,0.811978
-21,-20,5,9.53948,8.87073,1.2394
-20,-20,5,9.06542,8.38938,1.7396
-19,-20,5,8.71497,7.75596,2.9331
-18,-20,5,8.02903,7.5442,1.84356
-17,-20,5,9.2228,4.29681,3.92888
-16,-20,5,8.24686,2.12478,2.54113
-15,-20,5,5.03692,1.43902,1.11402
-14,-20,5,4.93237,2.31426,0.33257
-13,-20,5,5.24887,2.26268,-0.11019
-12,-20,5,4.4056,1.30437,-0.662721
-11,-20,5,1.65474,-0.76165,-4.71718
-10,-20,5,,,
-9,-20,5,,,
-8,-20,5,,,
-7,-20,5,,,
-6,-20,5,,,
-5,-20,5,,,
-4,-20,5,-0.178177,-0.0430879,-0.0246525
-3,-20,5,0.012368,-0.0472047,-0.176755
-2,-20,5,,,
-1,-20,5,,,
0,-20,5,,,
1,-20,5,,,
2,-20,5,,,
3,-20,5,,,
4,-20,5,,,
5,-20,5,,,
6,-20,5,,,
7,-20,5,,,
8,-20,5,,,
9,-20,5,,,
10,-20,5,,,
11,-20,5,,,
12,-20,5,,,
13,-20,5,,,
14,-20,5,,,
15,-20,5,,,
16,-20,5,,,
17,-20,5,,,
18,-20,5,,,
19,-20,5,,,
20,-20,5,,,
21,-20,5,,,
22,-20,5,,,
23,-20,5,,,
24,-20,5,,,
25,-20,5,,,
-25,-19,5,10.6008,10.5354,0.0731191
-24,-19,5,10.5656,10.3599,0.238043
-23,-19,5,10.4538,10.1391,0.447624
-22,-19,5,10.2427,9.87385,0.722302
-21,-19,5,9.94048,9.56541,1.09656
-20,-19,5,9.52643,9.24735,1.5386
-19,-19,5,9.25001,8.81794,2.3597
-18,-19,5,9.15068,8.0979,2.56899
-17,-19,5,4.85144,7.17794,4.00299
-16,-19,5,0.165523,0.0682432,1.77024
-15,-19,5,3.58134,2.14439,1.22192
-14,-19,5,3.60785,2.11666,0.465993
-13,-19,5,4.14984,2.3289,-0.778398
-12,-19,5,3.53685,1.78388,-1.56985
-11,-19,5,1.445,0.772746,-5.5542
-10,-19,5,,,
-9,-19,5,,,
-8,-19,5,,,
-7,-19,5,,,
-6,-19,5,,,
-5,-19,5,,,
-4,-19,5,-0.149101,0.0162839,-0.00914742
-3,-19,5,-0.0595943,-0.0275025,0.475661
-2,-19,5,-0.513293,-0.0396149,0.442028
-1,-19,5,-0.421029,-0.00312659,-0.57567
0,-19,5,-0.178959,-0.0156322,-0.794533
1,-19,5,0.238448,0.015147,-0.103756
2,-19,5,,,
3,-19,5,,,
4,-19,5,,,
5,-19,5,,,
6,-19,5,,,
7,-19,5,,,
8,-19,5,,,
9,-19,5,,,
10,-19,5,,,
11,-19,5,,,
12,-19,5,,,
13,-19,5,,,
14,-19,5,,,
15,-19,5,,,
16,-19,5,,,
17,-19,5,,,
18,-19,5,,,
19,-19,5,,,
20,-19,5,,,
21,-19,5,,,
22,-19,5,,,
23,-19,5,,,
24,-19,5,,,
25,-19,5,,,
-25,-18,5,10.6065,10.5558,0.0542679
-24,-18,5,10.5984,10.4404,0.182847
-23,-18,5,10.5541,10.3098,0.35196
-22,-18,5,10.4555,10.1655,0.571001
-21,-18,5,10.2994,10.0002,0.861062
-20,-18,5,10.0555,9.81685,1.2011
-19,-18,5,9.7936,9.63751,1.80709
-18,-18,5,9.68949,9.13212,2.35213
-17,-18,5,9.49954,8.92943,2.43826
-16,-18,5,4.6792,3.78142,1.59093
-15,-18,5,2.70461,2.06096,0.954679
-14,-18,5,2.27612,1.80086,0.221872
-13,-18,5,2.70776,2.25604,-1.54147
-12,-18,5,2.03519,2.76263,-5.91118
-11,-18,5,0.17702,0.887038,-8.40586
-10,-18,5,,,
-9,-18,5,,,
-8,-18,5,,,
-7,-18,5,,,
-6,-18,5,,,
-5,-18,5,,,
-4,-18,5,-0.123844,0.0783801,0.233174
-3,-18,5,-0.129531,0.0127126,0.702127
-2,-18,5,-0.460976,-0.021767,0.520996
-1,-18,5,-0.687744,-0.114437,-0.198918
0,-18,5,-0.353052,-0.04328,-0.826568
1,-18,5,0.0998057,0.0809841,0.055965
2,-18,5,,,
3,-18,5,,,
4,-18,5,,,
5,-18,5,,,
6,-18,5,,,
7,-18,5,,,
8,-18,5,,,
9,-18,5,,,
10,-18,5,,,
11,-18,5,,,
12,-18,5,,,
13,-18,5,,,
14,-18,5,,,
15,-18,5,,,
16,-18,5,,,
17,-18,5,,,
18,-18,5,,,
19,-18,5,,,
20,-18,5,,,
21,-18,5,,,
22,-18,5,,,
23,-18,5,,,
24,-18,5,,,
25,-18,5,,,
-25,-17,5,10.6103,10.5573,0.0366225
-24,-17,5,10.6223,10.4596,0.128422
-23,-17,5,10.6284,10.3693,0.25372
-22,-17,5,10.616,10.2849,0.412931
-21,-17,5,10.5795,10.2006,0.61797
-20,-17,5,10.5015,10.0969,0.8493
-19,-17,5,10.3712,10.0209,1.19433
